,class_names,fractal_dimension
3991,rubus allegheniensis,1.7835247758610047
3992,crinum americanum,1.5470139522717852
3993,grindelia stricta,1.7135312791124497
3994,sisyrinchium bellum,1.6114385256033383
3995,linum bienne,1.800079706742287
3996,eriophorum vaginatum,1.2997823166360312
3997,calochortus venustus,1.7467889453817462
3998,solanum emulans,1.0000000000031464
3999,epidendrum radicans,1.7061531670424344
4000,calochortus clavatus,1.7072061927240108
4001,prunus emarginata,1.8439726819990065
4002,securigera varia,1.480553363855869
4003,sisyrinchium montanum,1.7598803520625237
4004,rhododendron columbianum,1.8038301561766281
4005,rhododendron macrophyllum,1.7583487790626628
4006,prosartes smithii,1.6572385291659524
4007,calochortus tolmiei,1.5407964915681682
4008,justicia americana,1.615466651596658
4009,nama hispida,1.8651056554856011
4010,funastrum cynanchoides,1.767612565502806
4011,houstonia caerulea,1.6597454637918916
4012,ipomoea pandurata,1.5318236465848774
4013,asclepias quadrifolia,1.800811355622314
4014,clarkia concinna,1.7006093130242286
4015,silphium terebinthinaceum,1.5687621220005676
4016,houstonia longifolia,1.713707798859185
4017,moraea sisyrinchium,1.6286060419077542
4018,malacothrix saxatilis,1.5320416401013697
4019,desmodium canadense,1.6911627744714495
4020,dactylorhiza maculata,1.5589461910918279
4021,dactylorhiza incarnata,1.8089208027376569
4022,berlandiera lyrata,1.8326206464387513
4023,calochortus weedii,1.6817602779123684
4024,sagittaria latifolia,1.7447292934911462
4025,rosa arkansana,1.7563152251535992
4026,hemerocallis fulva,1.5614341240379257
4027,coreopsis palmata,1.8635498954118193
4028,trifolium aureum,1.6267993198250277
4029,calochortus plummerae,1.7392652856189672
4030,fritillaria atropurpurea,1.5436329209324988
4031,heliopsis helianthoides,1.6751030640014126
4032,maurandya antirrhiniflora,1.7426433260102179
4033,psychotria poeppigiana,1.7104273318277476
4034,cochlospermum vitifolium,1.6488742961588052
4035,diodia virginiana,1.6035540577026088
4036,pancratium maritimum,1.5961351656948568
4037,spathoglottis plicata,1.7682363032134454
4038,ludwigia peploides,1.7739199150315048
4039,phyla lanceolata,1.8400959823935321
4040,impatiens parviflora,1.8238856218987058
4041,cnidoscolus texanus,1.7104273318277476
4042,oenothera elata,1.7717772154253648
4043,knautia arvensis,1.7290371805903182
4044,mesembryanthemum cordifolium,1.8268195569486676
4045,hippobroma longiflora,1.8147801645206583
4046,platanthera dilatata,1.6446044302256948
4047,lysimachia europaea,1.671646086578348
4048,platanthera elegans,1.0
4049,nothoscordum bivalve,1.6870664515984273
4050,ruellia strepens,1.6446044302256948
4051,helianthus maximiliani,1.7276714001565354
4052,heterotheca subaxillaris,1.8066223768574536
4053,rapistrum rugosum,1.7230793144439787
4054,ipomoea lacunosa,1.6309704875418483
4055,wyethia mollis,1.8180746235925223
4056,spiraea splendens,1.726489433008843
4057,rosa woodsii,1.7251915432846163
4058,monardella odoratissima,1.7877489816396646
4059,lilium parvum,1.7313210582356047
4060,aconitum columbianum,1.7405641700557788
4061,potentilla gracilis,1.7799408520334525
4062,paeonia brownii,1.710155809066503
4063,erythranthe primuloides,1.8367152205494324
4064,erythranthe moschata,1.6861429084633088
4065,polemonium californicum,1.7140907230189522
4066,sidalcea oregana,1.6849796648685877
4067,ipomopsis rubra,1.7892504557105349
4068,anemone berlandieri,1.5436329209324988
4069,asystasia gangetica,1.7598668479875692
4070,ruellia simplex,1.7466437496068525
4071,penstemon cobaea,1.6369314890634432
4072,veronica persica,1.8093929889032885
4073,viola bicolor,1.7321113654509621
4074,helenium bigelovii,1.7315007953159642
4075,campanula prenanthoides,1.7459276149711935
4076,penstemon rostriflorus,1.8246925822970348
4077,caladenia carnea,1.7158785528284093
4078,glossodia major,1.6332032797757783
4079,equisetum laevigatum,1.7251754747437225
4080,hydrophyllum capitatum,1.6265623233168778
4081,erythranthe alsinoides,1.8627452258419033
4082,decodon verticillatus,1.485895275223557
4083,rosa acicularis,1.7901664403732382
4084,cirsium andersonii,1.7082456241115542
4085,geranium caespitosum,1.7284517529216596
4086,amelanchier utahensis,1.8328191385316308
4087,verbena macdougalii,1.788733068358404
4088,orobanche minor,1.800644969898547
4089,sabatia stellaris,1.8408834024424796
4090,kosteletzkya pentacarpos,1.8421855452424143
4091,elephantopus tomentosus,1.6681699760018183
4092,ipomoea sagittata,1.3328656916683015
4093,strophostyles umbellata,1.6193064294636785
4094,erigeron compositus,1.7818359186324524
4095,clematis occidentalis,1.7718705554365688
4096,claytonia lanceolata,1.7944367436672655
4097,cirsium muticum,1.8255106091380462
4098,dasiphora fruticosa,1.8513652717154367
4099,lactuca canadensis,1.672446887684385
4100,viola nuttallii,1.7554028633625127
4101,centaurea stoebe,1.810669192811584
4102,centaurea jacea,1.7751037384243271
4103,hemizonia congesta,1.8515473449246016
4104,bidens aristosa,1.8271733380949637
4105,croton glandulosus,1.5722304255525352
4106,agalinis tenuifolia,1.8548562656255814
4107,linum lewisii,1.839436666973313
4108,clematis pitcheri,1.7397953468653968
4109,symphyotrichum chilense,1.8634449360996432
4110,convolvulus equitans,1.6529195741654723
4111,vernonia noveboracensis,1.7754455271511607
4112,gaillardia aristata,1.8352211589461236
4113,ribes nevadense,1.791961473069708
4114,olsynium douglasii,1.7605811657859647
4115,symphyotrichum pilosum,1.8550655212605818
4116,symphyotrichum laeve,1.783294326893218
4117,rudbeckia triloba,1.8313887526922419
4118,nuphar polysepala,1.7524262220928912
4119,symphyotrichum lanceolatum,1.738355702799061
4120,leptospermum laevigatum,1.828069905017201
4121,utricularia subulata,1.7115707780744582
4122,saxifraga bronchialis,1.765424487651418
4123,echeveria gibbiflora,1.0
4124,hyptis alata,1.7777192494481078
4125,calochortus leichtlinii,1.6947442619460338
4126,spiranthes magnicamporum,1.6135713168103814
4127,mentzelia hispida,1.1565058019750105
4128,tigridia pavonia,1.849742980250903
4129,epilobium canum,2.0000000000031464
4130,doellingeria umbellata,1.8178622817286043
4131,emilia sonchifolia,1.8246232302226444
4132,malacothrix glabrata,1.7421898741980488
4133,acaena novae-zelandiae,1.8189997746015973
4134,fremontodendron californicum,1.0
4135,pontederia crassipes,1.742061219198145
4136,bauera rubioides,1.73958857111307
4137,cylindropuntia echinocarpa,1.6030048549241225
4138,vigna luteola,1.853806516094277
4139,lilium washingtonianum,1.6637551212157677
4140,ipomoea hederacea,1.809941878043208
4141,opuntia humifusa,1.0
4142,hibiscus laevis,1.7653909886103636
4143,lagurus ovatus,1.775639969002067
4144,polygala nana,1.7624011200600411
4145,symphyotrichum divaricatum,1.7850722045343386
4146,datura wrightii,1.7991274281895853
4147,corethrogyne filaginifolia,1.2946415980055588
4148,ageratina havanensis,1.704246052813741
4149,rhododendron maximum,1.6487355044086907
4150,iris domestica,1.8420190905352
4151,silphium perfoliatum,1.7915495520540992
4152,lysimachia thyrsiflora,1.519798492729612
4153,cirsium horridulum,1.7635652399323603
4154,calotropis gigantea,1.756916468668865
4155,echinocereus reichenbachii,1.7545636816114978
4156,astragalus canadensis,1.82617824787675
4157,nuphar variegata,1.3942172489596285
4158,murraya paniculata,1.7920531383522313
4159,duranta erecta,1.653453777678302
4160,nymphoides indica,1.8004637832065247
4161,cosmos bipinnatus,1.744024363343604
4162,tagetes lunulata,1.828983418712436
4163,emilia fosbergii,1.6940455230990241
4164,ludwigia peruviana,1.8161777757765951
4165,sphagneticola trilobata,1.8596540541202573
4166,gentiana linearis,1.6998707921299123
4167,trillium cernuum,1.6116550820078928
4168,maianthemum trifolium,1.8325571380253478
4169,pedicularis densiflora,1.7063174252783369
4170,helianthus divaricatus,1.8246095353911018
4171,hepatica acutiloba,1.704422850574763
4172,houstonia procumbens,1.7882886122179347
4173,silene flos-cuculi,1.2371949505879476
4174,ruellia caroliniensis,1.8315109376958165
4175,hypericum mutilum,1.8352837086609912
4176,polypremum procumbens,1.7813953889035674
4177,galeopsis bifida,1.6976596668437915
4178,encelia californica,1.7168410431178192
4179,calochortus monophyllus,1.5570980760701993
4180,calendula arvensis,1.8746171156255709
4181,narcissus tazetta,1.6853901221421181
4182,monardella villosa,1.840647163700795
4183,castilleja affinis,1.52109282401167
4184,muscari botryoides,1.7890984199825444
4185,ludwigia octovalvis,1.8138090655714896
4186,euphorbia misera,1.6729744092589334
4187,cylindropuntia ganderi,1.7666922425287463
4188,phacelia purshii,1.837869803279335
4189,primula pauciflora,1.7560746896141186
4190,echinacea angustifolia,1.8768767760306786
4191,impatiens walleriana,1.8221651616417562
4192,geranium purpureum,1.8212595294375764
4193,spiraea alba,1.6330107355373498
4194,romulea rosea,1.750244157470272
4195,platanthera psycodes,1.8351507166359207
4196,trifolium subterraneum,1.824032357088945
4197,erythronium umbilicatum,1.8569591863247839
4198,dichelostemma capitatum,1.7891004915212232
4199,primula hendersonii,1.9043339289860421
4200,chaetopappa ericoides,1.8391041077024255
4201,leptosiphon bicolor,1.712307412740253
4202,chrysogonum virginianum,1.836849456222169
4203,eschscholzia caespitosa,1.8546388060392014
4204,cardamine californica,1.7791933633118169
4205,diplacus aurantiacus,1.7593647488126454
4206,aloe arborescens,1.7011802122315451
4207,pholistoma membranaceum,1.8683751418698327
4208,viola pedunculata,1.7869167997357294
4209,erodium botrys,1.804999642498694
4210,nama demissa,1.864084064578441
4211,eschscholzia parishii,1.784415665543941
4212,eschscholzia minutiflora,1.8049769776367788
4213,salvia roemeriana,1.7996663617865507
4214,rosa rubiginosa,1.5511784480987543
4215,monoptilon bellioides,1.859404662263821
4216,hymenocallis littoralis,1.6841109315560527
4217,trifolium hybridum,1.8377369775104202
4218,glandularia bipinnatifida,1.8045533294709841
4219,chylismia brevipes,1.6336874312166227
4220,diplacus bigelovii,1.761578124738491
4221,brandegea bigelovii,1.5094799653260378
4222,hibiscus denudatus,1.4568046205137664
4223,trifolium depauperatum,1.8029862514792836
4224,oenothera deltoides,1.8018110483208276
4225,chaenactis stevioides,1.7697951664593266
4226,physalis crassifolia,1.7856987529137986
4227,cardamine concatenata,1.680019115570643
4228,orchis anthropophora,1.5839560033613493
4229,oenothera triloba,1.5439366187675039
4230,gazania linearis,1.7185137123408125
4231,amsinckia menziesii,1.4568046205137664
4232,packera tampicana,1.780794522008429
4233,hosackia gracilis,1.7211019876319678
4234,geranium lucidum,1.8262083239837823
4235,acmispon strigosus,1.7043855926690679
4236,castilleja exserta,1.5079422220546315
4237,penstemon spectabilis,1.7496869357274836
4238,lasthenia gracilis,1.822619528416706
4239,perityle emoryi,1.8236004087625055
4240,trixis californica,1.8745933588176054
4241,calystegia macrostegia,1.8228594892107037
4242,fritillaria pudica,1.7244769978486425
4243,eriophyllum confertiflorum,1.7717772154253648
4244,lysimachia latifolia,1.7883766859264347
4245,limnanthes douglasii,1.8257073790062186
4246,eucrypta chrysanthemifolia,1.7629087721312078
4247,trillium nivale,1.752357757853598
4248,veronica polita,1.8006970764012578
4249,phlox hoodii,1.7886385532394593
4250,oenothera drummondii,1.731720348910536
4251,viola hastata,1.5250551244482575
4252,escobaria vivipara,1.7664511552461428
4253,calopogon tuberosus,1.8102025748202821
4254,solidago uliginosa,1.5250509182031942
4255,argentina anserina,1.751987333263938
4256,linum pratense,1.5439366187675039
4257,hyacinthoides non-scripta,1.0427808260832876
4258,caulophyllum giganteum,1.5066379232460776
4259,maianthemum racemosum,1.6297381832148106
4260,peritoma serrulata,1.4883296628322054
4261,ficaria verna,1.6851737048563387
4262,echinocereus enneacanthus,1.7283225086715492
4263,phlox roemeriana,1.601975009076737
4264,viola sagittata,1.7831182389706157
4265,engelmannia peristenia,1.7324548181743926
4266,matelea reticulata,1.630635817883232
4267,bellardia trixago,1.7575648087880515
4268,geranium dissectum,1.7399064165366322
4269,verbascum virgatum,1.4275371995137045
4270,erythranthe guttata,1.723455074576883
4271,nemophila parviflora,1.8719246743340232
4272,frasera caroliniensis,1.7104273318277476
4273,scilla siberica,1.699615959182509
4274,alophia drummondii,1.3942172489596285
4275,thalictrum thalictroides,1.8207470372107868
4276,nemastylis geminiflora,1.3523827678709326
4277,cardamine flexuosa,1.5570980760701993
4278,calystegia soldanella,1.8084655104379157
4279,oenothera berlandieri,1.7025487764117933
4280,phlox divaricata,1.6381717305630041
4281,linum rigidum,1.7368777403496778
4282,oxalis incarnata,1.7863452790526848
4283,ribes lacustre,1.7759403331695838
4284,oenothera laciniata,1.7587923966699135
4285,senecio integerrimus,1.75300539129511
4286,rhododendron calendulaceum,1.6653113215065432
4287,jeffersonia diphylla,1.7398540637186184
4288,potentilla indica,1.7249965039564916
4289,rhodotypos scandens,1.853806516094277
4290,streptopus lanceolatus,1.6229686708383564
4291,echinocereus coccineus,1.7333465925078033
4292,lupinus polyphyllus,1.754425023992746
4293,tetraneuris scaposa,1.8719246743340232
4294,aphyllon purpureum,1.5833865904117763
4295,trifolium arvense,1.4541301453670572
4296,pulsatilla nuttalliana,1.6963726286590302
4297,rosa nutkana,1.8430571851201465
4298,opuntia basilaris,1.7903716861662011
4299,tinantia anomala,1.105368192131371
4300,phytolacca icosandra,1.6051159499873304
4301,phlox longifolia,1.7410532123456648
4302,phacelia bipinnatifida,1.5407964915681682
4303,thymophylla pentachaeta,1.795263710325679
4304,caltha leptosepala,1.7998327699015617
4305,pinaropappus roseus,1.2371949505879476
4306,veronica filiformis,1.710903852669755
4307,rhododendron groenlandicum,1.7063008944078184
4308,spiranthes vernalis,1.555786995537264
4309,cirsium texanum,1.7454393732274305
4310,asphodelus fistulosus,1.7588695863481518
4311,herbertia lahue,1.6729744092589334
4312,evolvulus sericeus,1.6683933035882053
4313,silene laciniata,1.730598900493763
4314,lygodesmia texana,1.8272334322591202
4315,pyrrhopappus pauciflorus,1.5722304255525352
4316,indigofera miniata,1.6141024177327372
4317,gaillardia aestivalis,1.6562684766907383
4318,calyptocarpus vialis,1.6117222055655582
4319,plectocephalus americanus,1.740875334202047
4320,taraxacum erythrospermum,1.574355372446496
4321,coreopsis basalis,1.6864676770589533
4322,bistorta bistortoides,1.6494570521576613
4323,krigia biflora,1.8181257647669558
4324,triodanis perfoliata,1.7932028697104851
4325,epilobium ciliatum,1.5722304255525352
4326,acmispon americanus,1.7624494265253057
4327,convolvulus althaeoides,1.833987134913658
4328,serapias lingua,1.4350582681425594
4329,diplacus longiflorus,1.6637900685084417
4330,oxalis montana,1.6381717305630041
4331,commelina erecta,1.7657287594101247
4332,salvia microphylla,1.5100833927213066
4333,microsteris gracilis,1.8439980760793349
4334,cerastium glomeratum,1.758223674088689
4335,hydrophyllum appendiculatum,1.7322876398341187
4336,vicia caroliniana,1.603279070427127
4337,neptunia pubescens,1.5225862546391316
4338,symphyotrichum drummondii,1.736333914569371
4339,calochortus argillosus,1.5521236650535384
4340,lonicera ciliosa,1.6852998862658157
4341,tagetes lucida,1.7754785532736777
4342,malvaviscus arboreus,1.801933912973601
4343,pilosella caespitosa,1.8392808098994995
4344,helenium amarum,1.7061531670424344
4345,oenothera rosea,1.8071675001859462
4346,balsamorhiza sagittata,1.7350188739885817
4347,geranium sanguineum,1.7724741117028036
4348,leucocrinum montanum,1.533648199349051
4349,toxicoscordion venenosum,1.0427808260832876
4350,castilleja applegatei,1.7045864776681614
4351,rudbeckia amplexicaulis,1.7635098293396023
4352,echinacea pallida,1.7667138200611066
4353,silene stellata,1.6485197750868155
4354,eustoma exaltatum,1.8624108971584676
4355,solanum laciniatum,1.3413439854019498
4356,tradescantia ohiensis,1.7293426502646274
4357,portulaca pilosa,1.8369648535809948
4358,camissoniopsis bistorta,1.662294012437762
4359,sida abutifolia,1.9043339289860421
4360,leucospermum conocarpodendron,1.656331953592824
4361,bituminaria bituminosa,1.7900245823775864
4362,phaenocoma prolifera,1.8344131512604813
4363,rhododendron canadense,1.7117927636082617
4364,neolloydia conoidea,1.3838335156866894
4365,valeriana sitchensis,1.783036857558849
4366,aquilegia flavescens,1.7525373011408427
4367,viola pedatifida,1.6193064294636785
4368,parnassia glauca,1.7312662944703683
4369,dahlia coccinea,1.7780643359093942
4370,asclepias asperula,1.3104629019324816
4371,gilia capitata,1.670059950616904
4372,myosotis arvensis,1.228491887344933
4373,cirsium undulatum,1.5654760634126996
4374,spigelia marilandica,1.6358967441857282
4375,viola riviniana,1.8329657564227788
4376,asclepias variegata,1.7157835433177961
4377,erigeron foliosus,1.7598803520625237
4378,coreopsis lanceolata,1.774053158442201
4379,vincetoxicum nigrum,1.6529195741654723
4380,lysimachia borealis,1.4350582681425594
4381,quincula lobata,1.815665374000409
4382,kalmia microphylla,1.6748729911394205
